episode,reward_obtained
1513,0.2
1514,0.6
1515,0.56
1516,-2.2
1517,-0.08
1518,0.64
1519,0.32
1520,0.16
1521,-1.19209e-07
1522,-0.32
1523,-0.759999
1524,0.48
1525,0.2
1526,0.12
1527,-0.52
1528,0.4
1529,0.68
1530,0.32
1531,-1.36
1532,-5.72
1533,-0.08
1534,-0.839999
1535,0.56
1536,-0.959999
1537,0.48
1538,-1.2
1539,0.76
1540,-0.32
1541,0.76
1542,-2.12
1543,0.64
1544,0.36
1545,-1.04
1546,0.76
1547,0.16
1548,0.72
1549,-1.32
1550,0.4
1551,-1.4
1552,-0.0400001
1553,0.32
1554,-3.32
1555,0.64
1556,0.64
1557,0.44
1558,-1.24
1559,0.8
1560,0.36
1561,-0.64
1562,0.24
1563,0.52
1564,0.4
1565,0.68
1566,-0.959999
1567,0.36
1568,0.4
1569,-0.6
1570,0.2
1571,-1.16
1572,0.72
1573,0.48
1574,-0.16
1575,0.76
1576,0.6
1577,0.24
1578,0.68
1579,-2.28
1580,-0.08
1581,0.4
1582,-4.8
1583,-0.2
1584,-1.16
1585,0.4
1586,0.48
1587,-2.12
1588,0.52
1589,0.36
1590,-0.52
1591,-0.4
1592,0.64
1593,-1.16
1594,0.84
1595,-2
1596,-0.759999
1597,-0.12
1598,-0.24
1599,-2.8
1600,-0.52
1601,-1.68
1602,-0.6
1603,-3.36
1604,0.36
1605,0.48
1606,0.36
1607,0.72
1608,0.56
1609,0.64
1610,0.52
1611,-0.12
1612,0.2
1613,0.84
1614,-1.6
1615,0.64
1616,0.56
1617,0.68
1618,0.68
1619,0.0399998
1620,0.16
1621,0.6
1622,0.72
1623,0.68
1624,0.56
1625,0.24
1626,-1.92
1627,0.56
1628,-1.24
1629,0.64
1630,0.0399998
1631,-0.36
1632,0.32
1633,-0.56
1634,0.32
1635,0.56
1636,0.68
1637,0.36
1638,0.36
1639,0.44
1640,-0.16
1641,0.68
1642,-0.56
1643,-1.4
1644,0.8
1645,0.68
1646,-0.56
1647,0.72
1648,-0.759999
1649,0.68
1650,0.0399998
1651,0.4
1652,0.4
1653,0.36
1654,0.8
1655,0.4
1656,0.52
1657,-2.16
1658,0.48
1659,0.76
1660,0.4
1661,0.8
1662,0.44
1663,0.68
1664,0.64
1665,0.72
1666,0.68
1667,0.24
1668,0.76
1669,0.64
1670,0.72
1671,0.24
1672,0.12
1673,0.64
1674,0.24
1675,0.8
1676,0.52
1677,0.0399998
1678,0.12
1679,-2.36
1680,0.8
1681,0.68
1682,0.72
1683,0.52
1684,0.76
1685,0.12
1686,0.6
1687,0.72
1688,0.36
1689,0.84
1690,0.36
1691,0.72
1692,-1.28
1693,0.48
1694,0.84
1695,0.12
1696,0.44
1697,0.8
1698,0.68
1699,0.32
1700,-1.36
1701,0.56
1702,-1.19209e-07
1703,-0.32
1704,-1.28
1705,0.84
1706,0.24
1707,0.16
1708,-1.68
1709,0.64
1710,0.12
1711,0.44
1712,0.64
1713,0.0799999
1714,0.36
1715,0.64
1716,0.56
1717,0.84
1718,0.76
1719,-1.72
1720,0.72
1721,0.64
1722,0.64
1723,0.84
1724,0.6
1725,0.48
1726,0.36
1727,0.32
1728,0.68
1729,0.68
1730,0.12
1731,0.0399998
1732,0.72
1733,0.52
1734,0.8
1735,0.76
1736,0.72
1737,0.76
1738,-0.28
1739,0.68
1740,0.72
1741,0.68
1742,-0.16
1743,0.72
1744,0.72
1745,0.72
1746,0.76
1747,0.2
1748,-1.76
1749,0.76
1750,-1.56
1751,-2.88
1752,0.76
1753,-0.12
1754,-0.48
1755,0.4
1756,0.84
1757,0.8
1758,-1.56
1759,0.56
1760,0.64
1761,0.64
1762,-1.2
1763,0.48
1764,-1.28
1765,0.72
1766,0.64
1767,0.84
1768,0.4
1769,0.6
1770,-1.68
1771,0.72
1772,0.84
1773,0.72
1774,0.8
1775,-5.24
1776,0.68
1777,-1.2
1778,0.28
1779,0.52
1780,0.8
1781,0.8
1782,0.8
1783,0.76
1784,0.8
1785,0.28
1786,0.44
1787,0.48
1788,0.72
1789,0.28
1790,0.68
1791,-0.16
1792,-1.24
1793,-0.16
1794,0.12
1795,0.84
1796,0.72
1797,-2.04
1798,-0.32
1799,0.72
1800,0.52
1801,0.48
1802,0.64
1803,0.76
1804,-3.48
1805,0.12
1806,0.8
1807,0.84
1808,0.6
1809,-1.56
1810,0.64
1811,-0.64
1812,0.8
1813,0.68
1814,0.72
1815,0.8
1816,0.48
1817,0.0799999
1818,-2.2
1819,0.84
1820,-2.04
1821,0.84
1822,0.8
1823,-0.32
1824,-1.96
1825,-0.2
1826,0.64
1827,0.6
1828,0.8
1829,0.36
1830,0.44
1831,0.8
1832,0.72
1833,-0.0400001
1834,-0.08
1835,0.52
1836,0.52
1837,0.68
1838,0.6
1839,0.8
1840,-0.64
1841,0.72
1842,0.24
1843,0.76
1844,0.56
1845,0.6
1846,0.48
1847,0.48
1848,-0.12
1849,0.64
1850,0.84
1851,0.52
1852,-1.19209e-07
1853,0.24
1854,0.48
1855,0.64
1856,0.48
1857,0.8
1858,0.8
1859,0.4
1860,0.84
1861,0.0399998
1862,0.4
1863,-1.6
1864,0.84
1865,0.48
1866,-0.48
1867,0.4
1868,0.84
1869,-0.52
1870,-1.56
1871,-0.0400001
1872,0.8
1873,0.6
1874,0.64
1875,0.84
1876,0.76
1877,0.0399998
1878,0.2
1879,0.84
1880,0.64
1881,0.8
1882,0.44
1883,0.72
1884,-2
1885,-2
1886,0.0799999
1887,-1.56
1888,0.56
1889,0.0399998
1890,-0.24
